plate_well_id,plate,well,proliferation_score,proliferation_category,prompt,video_path
LT0002_02-00222_01,LT0002_02,222,3.3621,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00222_01.mp4
LT0002_02-00076_01,LT0002_02,76,4.0882,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00076_01.mp4
LT0002_02-00323_01,LT0002_02,323,3.3958,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00323_01.mp4
LT0002_02-00055_01,LT0002_02,55,4.2143,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00055_01.mp4
LT0002_02-00367_01,LT0002_02,367,3.4762,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00367_01.mp4
LT0002_02-00082_01,LT0002_02,82,2.7,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00082_01.mp4
LT0002_02-00342_01,LT0002_02,342,4.1034,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00342_01.mp4
LT0002_02-00013_01,LT0002_02,13,4.7361,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00013_01.mp4
LT0002_02-00203_01,LT0002_02,203,3.4107,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00203_01.mp4
LT0002_02-00193_01,LT0002_02,193,3.3559,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00193_01.mp4
LT0002_02-00126_01,LT0002_02,126,2.9884,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00126_01.mp4
LT0002_02-00347_01,LT0002_02,347,2.8409,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00347_01.mp4
LT0002_02-00295_01,LT0002_02,295,3.1892,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00295_01.mp4
LT0002_02-00341_01,LT0002_02,341,3.913,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00341_01.mp4
LT0002_02-00041_01,LT0002_02,41,3.7812,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00041_01.mp4
LT0002_02-00034_01,LT0002_02,34,3.1013,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00034_01.mp4
LT0002_02-00097_01,LT0002_02,97,4.1111,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00097_01.mp4
LT0002_02-00257_01,LT0002_02,257,3.4255,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00257_01.mp4
LT0002_02-00275_01,LT0002_02,275,3.3889,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00275_01.mp4
LT0002_02-00265_01,LT0002_02,265,3.1392,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00265_01.mp4
LT0002_02-00365_01,LT0002_02,365,3.2857,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00365_01.mp4
LT0002_02-00066_01,LT0002_02,66,4.6094,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00066_01.mp4
LT0002_02-00083_01,LT0002_02,83,2.8632,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00083_01.mp4
LT0002_02-00154_01,LT0002_02,154,2.947,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00154_01.mp4
LT0002_02-00358_01,LT0002_02,358,3.0317,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00358_01.mp4
LT0002_02-00180_01,LT0002_02,180,3.1343,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00180_01.mp4
LT0002_02-00296_01,LT0002_02,296,3.7143,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00296_01.mp4
LT0002_02-00300_01,LT0002_02,300,3.3333,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00300_01.mp4
LT0002_02-00270_01,LT0002_02,270,3.775,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00270_01.mp4
LT0002_02-00089_01,LT0002_02,89,4.2152,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00089_01.mp4
LT0002_02-00306_01,LT0002_02,306,3.4082,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00306_01.mp4
LT0002_02-00188_01,LT0002_02,188,4.2037,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00188_01.mp4
LT0002_02-00109_01,LT0002_02,109,4.5052,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00109_01.mp4
LT0002_02-00310_01,LT0002_02,310,3.2,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00310_01.mp4
LT0002_02-00233_01,LT0002_02,233,3.7333,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00233_01.mp4
LT0002_02-00245_01,LT0002_02,245,3.619,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00245_01.mp4
LT0002_02-00016_01,LT0002_02,16,3.8295,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00016_01.mp4
LT0002_02-00183_01,LT0002_02,183,3.764,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00183_01.mp4
LT0002_02-00168_01,LT0002_02,168,4.5303,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00168_01.mp4
LT0002_02-00027_01,LT0002_02,27,3.4923,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00027_01.mp4
LT0002_02-00121_01,LT0002_02,121,4.3858,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00121_01.mp4
LT0002_02-00069_01,LT0002_02,69,4.5072,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00069_01.mp4
LT0002_02-00047_01,LT0002_02,47,4.5,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00047_01.mp4
LT0002_02-00276_01,LT0002_02,276,3.4688,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00276_01.mp4
LT0002_02-00230_01,LT0002_02,230,3.2838,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00230_01.mp4
LT0002_02-00187_01,LT0002_02,187,3.2642,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00187_01.mp4
LT0002_02-00131_01,LT0002_02,131,3.5,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00131_01.mp4
LT0002_02-00223_01,LT0002_02,223,3.5,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00223_01.mp4
LT0002_02-00067_01,LT0002_02,67,4.0781,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00067_01.mp4
LT0002_02-00159_01,LT0002_02,159,2.8636,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00159_01.mp4
LT0002_02-00307_01,LT0002_02,307,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00307_01.mp4
LT0002_02-00289_01,LT0002_02,289,4.2447,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00289_01.mp4
LT0002_02-00015_01,LT0002_02,15,3.0085,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00015_01.mp4
LT0002_02-00010_01,LT0002_02,10,3.9487,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00010_01.mp4
LT0002_02-00201_01,LT0002_02,201,3.7927,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00201_01.mp4
LT0002_02-00374_01,LT0002_02,374,4.3651,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00374_01.mp4
LT0002_02-00178_01,LT0002_02,178,3.4273,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00178_01.mp4
LT0002_02-00216_01,LT0002_02,216,3.7467,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00216_01.mp4
LT0002_02-00053_01,LT0002_02,53,4.1167,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00053_01.mp4
LT0002_02-00139_01,LT0002_02,139,3.7647,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00139_01.mp4
LT0002_02-00228_01,LT0002_02,228,3.2794,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00228_01.mp4
LT0002_02-00107_01,LT0002_02,107,3.2143,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00107_01.mp4
LT0002_02-00345_01,LT0002_02,345,3.9688,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00345_01.mp4
LT0002_02-00241_01,LT0002_02,241,4.098,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00241_01.mp4
LT0002_02-00217_01,LT0002_02,217,3.5733,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00217_01.mp4
LT0002_02-00182_01,LT0002_02,182,3.6533,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00182_01.mp4
LT0002_02-00115_01,LT0002_02,115,3.5455,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00115_01.mp4
LT0002_02-00356_01,LT0002_02,356,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00356_01.mp4
LT0002_02-00264_01,LT0002_02,264,2.8929,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00264_01.mp4
LT0002_02-00273_01,LT0002_02,273,4.119,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00273_01.mp4
LT0002_02-00170_01,LT0002_02,170,3.2078,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00170_01.mp4
LT0002_02-00134_01,LT0002_02,134,4.1481,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00134_01.mp4
LT0002_02-00226_01,LT0002_02,226,3.3506,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00226_01.mp4
LT0002_02-00173_01,LT0002_02,173,3.5634,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00173_01.mp4
LT0002_02-00202_01,LT0002_02,202,4.6753,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00202_01.mp4
LT0002_02-00378_01,LT0002_02,378,3.5,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00378_01.mp4
LT0002_02-00379_01,LT0002_02,379,2.087,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00379_01.mp4
LT0002_02-00239_01,LT0002_02,239,2.8936,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00239_01.mp4
LT0002_02-00283_01,LT0002_02,283,3.9189,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00283_01.mp4
LT0002_02-00128_01,LT0002_02,128,2.8667,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00128_01.mp4
LT0002_02-00018_01,LT0002_02,18,4.5224,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00018_01.mp4
LT0002_02-00224_01,LT0002_02,224,3.439,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00224_01.mp4
LT0002_02-00192_01,LT0002_02,192,1.8966,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00192_01.mp4
LT0002_02-00042_01,LT0002_02,42,4.6974,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00042_01.mp4
LT0002_02-00206_01,LT0002_02,206,3.3194,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00206_01.mp4
LT0002_02-00179_01,LT0002_02,179,2.618,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00179_01.mp4
LT0002_02-00150_01,LT0002_02,150,3.1316,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00150_01.mp4
LT0002_02-00213_01,LT0002_02,213,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00213_01.mp4
LT0002_02-00024_01,LT0002_02,24,2.9524,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00024_01.mp4
LT0002_02-00260_01,LT0002_02,260,2.5652,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00260_01.mp4
LT0002_02-00169_01,LT0002_02,169,3.6418,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00169_01.mp4
LT0002_02-00343_01,LT0002_02,343,2.4118,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00343_01.mp4
LT0002_02-00028_01,LT0002_02,28,3.9861,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00028_01.mp4
