plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,cell_death_score,migration_speed_score,proliferation_score,extreme_count,video_path,video_filename,ch5_path,initial_cell_count,initial_cell_count_label
LT0044_16,369,P9,HIGH,LOW,LOW,0.159066,-0.086923,-1.069596,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_16-00369_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0044_16-00369_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_16--ex2005_06_24--sp2005_05_19--tt17--c4/hdf5/00369_01.ch5,53,MED
LT0044_16,380,P20,LOW,MED,HIGH,-0.003021,0.686394,1.176153,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_16-00380_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_16-00380_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_16--ex2005_06_24--sp2005_05_19--tt17--c4/hdf5/00380_01.ch5,83,MED
LT0044_16,383,P23,MED,HIGH,HIGH,-0.001144,0.939703,0.989614,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_16-00383_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0044_16-00383_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_16--ex2005_06_24--sp2005_05_19--tt17--c4/hdf5/00383_01.ch5,64,MED
LT0044_36,1,A1,HIGH,HIGH,LOW,0.047306,2.291413,-1.07574,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00001_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0044_36-00001_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00001_01.ch5,47,MED
LT0044_36,2,A2,LOW,MED,HIGH,-0.006528,0.751973,0.994101,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00002_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00002_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00002_01.ch5,74,MED
LT0044_36,4,A4,MED,HIGH,LOW,0.041321,1.135225,-0.935528,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00004_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0044_36-00004_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00004_01.ch5,80,MED
LT0044_36,6,A6,LOW,MED,HIGH,-0.002066,0.003214,0.715469,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00006_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00006_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00006_01.ch5,58,MED
LT0044_36,7,A7,HIGH,MED,LOW,0.129491,0.157661,-0.718597,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00007_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0044_36-00007_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00007_01.ch5,71,MED
LT0044_36,11,A11,HIGH,LOW,LOW,0.102455,-0.135281,-1.263415,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00011_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0044_36-00011_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00011_01.ch5,67,MED
LT0044_36,16,A16,MED,LOW,LOW,0.015835,-0.267791,-0.861454,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00016_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0044_36-00016_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00016_01.ch5,60,MED
LT0044_36,19,A19,LOW,HIGH,MED,-0.009723,1.117802,0.338546,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00019_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0044_36-00019_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00019_01.ch5,59,MED
LT0044_36,20,A20,LOW,MED,HIGH,-0.008435,0.847625,0.87384,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00020_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00020_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00020_01.ch5,83,MED
LT0044_36,21,A21,MED,HIGH,LOW,0.030926,0.980076,-0.964903,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00021_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0044_36-00021_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00021_01.ch5,82,MED
LT0044_36,22,A22,HIGH,HIGH,MED,0.048854,1.241718,-0.644473,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00022_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0044_36-00022_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00022_01.ch5,70,MED
LT0044_36,31,B7,HIGH,LOW,MED,0.048699,-0.253333,-0.082384,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00031_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0044_36-00031_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00031_01.ch5,63,MED
LT0044_36,42,B18,HIGH,LOW,LOW,0.207184,-0.375152,-0.849259,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00042_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0044_36-00042_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00042_01.ch5,56,MED
LT0044_36,50,C2,LOW,MED,HIGH,-0.006378,0.39268,0.638546,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00050_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00050_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00050_01.ch5,64,MED
LT0044_36,52,C4,HIGH,HIGH,LOW,0.058301,1.432259,-1.028121,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00052_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0044_36-00052_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00052_01.ch5,59,MED
LT0044_36,54,C6,LOW,MED,HIGH,-0.007517,0.409933,1.047637,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00054_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00054_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00054_01.ch5,67,MED
LT0044_36,55,C7,LOW,LOW,LOW,-0.001418,-0.117225,-0.750343,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00055_01-cd-LOW_ms-LOW_pr-LOW.mp4,LT0044_36-00055_01-cd-LOW_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00055_01.ch5,53,MED
LT0044_36,56,C8,LOW,MED,HIGH,-0.005576,0.55695,0.978546,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00056_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00056_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00056_01.ch5,58,MED
LT0044_36,67,C19,LOW,MED,HIGH,-0.006025,0.825692,0.71262,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00067_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00067_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00067_01.ch5,47,MED
LT0044_36,68,C20,LOW,HIGH,MED,-0.00155,1.729897,0.608243,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00068_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0044_36-00068_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00068_01.ch5,55,MED
LT0044_36,71,C23,LOW,MED,HIGH,-0.005381,0.157116,1.613546,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00071_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00071_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00071_01.ch5,71,MED
LT0044_36,73,D1,LOW,MED,HIGH,-0.004947,0.527139,0.805212,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00073_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00073_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00073_01.ch5,78,MED
LT0044_36,79,D7,LOW,MED,HIGH,-0.003264,0.457766,0.838546,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00079_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00079_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00079_01.ch5,49,MED
LT0044_36,81,D9,LOW,MED,HIGH,-0.007023,0.010439,0.736107,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00081_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00081_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00081_01.ch5,54,MED
LT0044_36,82,D10,LOW,MED,HIGH,-0.006367,0.36895,0.735768,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00082_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00082_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00082_01.ch5,87,MED
LT0044_36,83,D11,LOW,MED,HIGH,-0.00709,0.099601,0.623394,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00083_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00083_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00083_01.ch5,83,MED
LT0044_36,86,D14,LOW,HIGH,MED,-0.006449,0.95839,0.593091,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00086_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0044_36-00086_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00086_01.ch5,68,MED
LT0044_36,88,D16,LOW,LOW,MED,-0.005715,-0.24288,0.330853,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00088_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0044_36-00088_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00088_01.ch5,55,MED
LT0044_36,89,D17,HIGH,HIGH,LOW,0.206183,1.08225,-1.036454,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00089_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0044_36-00089_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00089_01.ch5,52,MED
LT0044_36,96,D24,LOW,MED,HIGH,-0.005014,0.447594,0.676282,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00096_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00096_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00096_01.ch5,72,MED
LT0044_36,100,E4,MED,HIGH,LOW,0.028238,1.657536,-1.153121,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00100_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0044_36-00100_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00100_01.ch5,49,MED
LT0044_36,102,E6,MED,HIGH,HIGH,0.014799,0.948183,0.670804,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00102_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0044_36-00102_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00102_01.ch5,48,MED
LT0044_36,103,E7,HIGH,LOW,LOW,0.10986,-0.187675,-0.74607,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00103_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0044_36-00103_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00103_01.ch5,51,MED
LT0044_36,106,E10,MED,HIGH,HIGH,0.029516,1.033746,0.707511,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00106_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0044_36-00106_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00106_01.ch5,60,MED
LT0044_36,112,E16,HIGH,HIGH,MED,0.071923,1.071513,0.564472,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00112_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0044_36-00112_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00112_01.ch5,74,MED
LT0044_36,115,E19,LOW,MED,HIGH,-0.009703,0.546339,1.449357,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00115_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00115_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00115_01.ch5,56,MED
LT0044_36,125,F5,HIGH,HIGH,LOW,0.242267,1.014628,-0.782507,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00125_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0044_36-00125_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00125_01.ch5,108,MED
LT0044_36,127,F7,HIGH,HIGH,MED,0.393525,1.032359,-0.665802,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00127_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0044_36-00127_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00127_01.ch5,90,MED
LT0044_36,134,F14,MED,LOW,LOW,0.023983,-0.309922,-0.787684,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00134_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0044_36-00134_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00134_01.ch5,76,MED
LT0044_36,135,F15,MED,LOW,LOW,0.015637,-0.10805,-0.894788,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00135_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0044_36-00135_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00135_01.ch5,60,MED
LT0044_36,137,F17,HIGH,MED,LOW,0.068,0.095225,-0.925557,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00137_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0044_36-00137_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00137_01.ch5,54,MED
LT0044_36,139,F19,HIGH,MED,LOW,0.255878,0.60834,-1.173954,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00139_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0044_36-00139_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00139_01.ch5,45,MED
LT0044_36,146,G2,LOW,MED,HIGH,-0.007948,0.395469,0.677007,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00146_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00146_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00146_01.ch5,48,MED
LT0044_36,148,G4,MED,HIGH,LOW,0.027906,1.046217,-1.041454,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00148_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0044_36-00148_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00148_01.ch5,60,MED
LT0044_36,151,G7,HIGH,HIGH,MED,0.047789,1.086374,-0.410235,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00151_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0044_36-00151_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00151_01.ch5,47,MED
LT0044_36,158,G14,LOW,MED,HIGH,-0.008408,0.690931,0.771879,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00158_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00158_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00158_01.ch5,74,MED
LT0044_36,160,G16,LOW,HIGH,MED,-0.006216,1.308145,-0.461454,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00160_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0044_36-00160_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00160_01.ch5,54,MED
LT0044_36,163,G19,MED,HIGH,HIGH,0.015716,3.012511,0.697369,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00163_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0044_36-00163_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00163_01.ch5,54,MED
LT0044_36,165,G21,LOW,HIGH,LOW,-0.010487,1.879307,-1.599549,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00165_01-cd-LOW_ms-HIGH_pr-LOW.mp4,LT0044_36-00165_01-cd-LOW_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00165_01.ch5,42,LOW
LT0044_36,167,G23,MED,LOW,LOW,0.001214,-0.283766,-0.973699,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00167_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0044_36-00167_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00167_01.ch5,62,MED
LT0044_36,176,H8,HIGH,LOW,MED,0.079251,-0.085817,-0.494788,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00176_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0044_36-00176_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00176_01.ch5,44,LOW
LT0044_36,180,H12,HIGH,MED,LOW,0.051451,0.243164,-0.983076,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00180_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0044_36-00180_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00180_01.ch5,84,MED
LT0044_36,187,H19,HIGH,MED,LOW,0.17532,0.630023,-0.878696,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00187_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0044_36-00187_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00187_01.ch5,85,MED
LT0044_36,188,H20,LOW,MED,HIGH,-0.00396,0.604245,0.92426,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00188_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00188_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00188_01.ch5,55,MED
LT0044_36,197,I5,HIGH,LOW,LOW,0.100129,-0.253529,-1.161454,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00197_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0044_36-00197_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00197_01.ch5,56,MED
LT0044_36,200,I8,LOW,MED,HIGH,-0.002629,0.383466,1.829022,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00200_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0044_36-00200_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00200_01.ch5,77,MED
LT0044_36,202,I10,MED,HIGH,LOW,0.024469,1.993287,-0.99607,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00202_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0044_36-00202_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00202_01.ch5,64,MED
LT0044_36,204,I12,MED,HIGH,HIGH,0.004295,0.906898,0.638546,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00204_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0044_36-00204_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00204_01.ch5,98,MED
LT0044_36,205,I13,LOW,HIGH,MED,-0.004052,1.254918,-0.021029,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00205_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0044_36-00205_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00205_01.ch5,58,MED
LT0044_36,213,I21,HIGH,MED,LOW,0.143663,0.624221,-0.993033,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00213_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0044_36-00213_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00213_01.ch5,62,MED
LT0044_36,221,J5,HIGH,HIGH,MED,0.080971,1.442489,-0.588727,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0044_36-00221_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0044_36-00221_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0044_36--ex2005_07_06--sp2005_05_19--tt19--c3/hdf5/00221_01.ch5,54,MED
